record_id,timestamp_received,logistic_pred,svm_pred,rf_pred,final_vote,confidence_score
REC_11225,2026-05-17T11:10:00.551698,0,0,0,0,0.7931
REC_11226,2026-05-17T11:10:00.600546,0,0,0,0,0.9777
REC_11227,2026-05-17T11:10:00.654236,0,0,0,0,0.9906
REC_11228,2026-05-17T11:10:00.702408,0,0,0,0,0.9367
REC_11229,2026-05-17T11:10:00.753216,0,0,0,0,0.9749
REC_11230,2026-05-17T11:10:00.804379,0,0,0,0,0.9666
REC_11231,2026-05-17T11:10:00.857313,0,0,0,0,0.9689
REC_11232,2026-05-17T11:10:00.907674,0,0,0,0,0.9605
REC_11233,2026-05-17T11:10:00.958765,0,0,0,0,0.9777
REC_11234,2026-05-17T11:10:01.010756,0,0,0,0,0.9799
REC_11235,2026-05-17T11:10:01.062822,0,0,0,0,0.9752
REC_11236,2026-05-17T11:10:01.112936,0,0,0,0,0.9847
REC_11237,2026-05-17T11:10:01.165178,0,0,0,0,0.9803
REC_11238,2026-05-17T11:10:01.215728,0,0,0,0,0.9738
REC_11239,2026-05-17T11:10:01.264292,0,0,0,0,0.8300
REC_11240,2026-05-17T11:10:01.315456,0,0,0,0,0.9730
REC_11241,2026-05-17T11:10:01.366394,0,0,0,0,0.9467
REC_11242,2026-05-17T11:10:01.421229,0,0,0,0,0.9793
REC_11243,2026-05-17T11:10:01.468577,0,0,0,0,0.8870
REC_11244,2026-05-17T11:10:01.521448,0,0,0,0,0.9885
REC_11245,2026-05-17T11:10:01.573047,0,0,0,0,0.9863
REC_11246,2026-05-17T11:10:01.621534,0,0,0,0,0.9877
REC_11247,2026-05-17T11:10:01.671195,0,0,0,0,0.9435
REC_11248,2026-05-17T11:10:01.724620,0,0,0,0,0.9905
REC_11249,2026-05-17T11:10:01.773341,0,0,0,0,0.9731
REC_11250,2026-05-17T11:10:01.824967,0,0,0,0,0.9509
REC_11251,2026-05-17T11:10:01.876871,0,0,0,0,0.9621
REC_11252,2026-05-17T11:10:01.926920,0,0,0,0,0.9837
REC_11253,2026-05-17T11:10:01.977296,0,0,0,0,0.9858
REC_11254,2026-05-17T11:10:02.026724,1,1,0,1,0.5716
REC_11255,2026-05-17T11:10:02.079124,0,0,0,0,0.9594
REC_11256,2026-05-17T11:10:02.128094,0,0,0,0,0.8766
REC_11257,2026-05-17T11:10:02.178861,0,0,0,0,0.8859
REC_11258,2026-05-17T11:10:02.232308,0,0,0,0,0.9899
REC_11259,2026-05-17T11:10:02.280803,0,0,0,0,0.9836
REC_11260,2026-05-17T11:10:02.331996,0,0,0,0,0.9982
REC_11261,2026-05-17T11:10:02.384019,0,0,0,0,0.9654
REC_11262,2026-05-17T11:10:02.435666,0,0,0,0,0.9758
REC_11263,2026-05-17T11:10:02.484156,0,0,0,0,0.9887
REC_11264,2026-05-17T11:10:02.535323,0,0,0,0,0.9854
REC_11265,2026-05-17T11:10:02.587294,0,0,0,0,0.9800
REC_11266,2026-05-17T11:10:02.639035,0,0,0,0,0.9780
REC_11267,2026-05-17T11:10:02.690034,0,0,0,0,0.9503
REC_11268,2026-05-17T11:10:02.740694,0,0,0,0,0.7351
REC_11269,2026-05-17T11:10:02.789400,0,0,0,0,0.9863
REC_11270,2026-05-17T11:10:02.841952,0,0,0,0,0.9409
REC_11271,2026-05-17T11:10:02.890732,0,0,0,0,0.9783
REC_11272,2026-05-17T11:10:02.943775,0,0,0,0,0.9794
REC_11273,2026-05-17T11:10:02.992361,0,0,0,0,0.9474
REC_11274,2026-05-17T11:10:03.044590,0,0,0,0,0.9871
REC_11275,2026-05-17T11:10:03.094095,0,0,0,0,0.9915
REC_11276,2026-05-17T11:10:03.145946,0,0,0,0,0.9861
REC_11277,2026-05-17T11:10:03.198322,0,0,0,0,0.9610
REC_11278,2026-05-17T11:10:03.247373,0,0,0,0,0.9857
REC_11279,2026-05-17T11:10:03.297990,0,0,0,0,0.9867
REC_11280,2026-05-17T11:10:03.351060,0,0,0,0,0.9692
REC_11281,2026-05-17T11:10:03.399315,0,0,0,0,0.9452
REC_11282,2026-05-17T11:10:03.452880,0,0,0,0,0.9777
REC_11283,2026-05-17T11:10:03.501077,0,0,0,0,0.8971
REC_11284,2026-05-17T11:10:03.552752,0,0,0,0,0.9173
REC_11285,2026-05-17T11:10:03.603757,0,0,0,0,0.8884
REC_11286,2026-05-17T11:10:03.657634,0,0,0,0,0.7779
REC_11287,2026-05-17T11:10:03.705718,0,0,0,0,0.7519
REC_11288,2026-05-17T11:10:03.756478,0,0,0,0,0.9836
REC_11289,2026-05-17T11:10:03.808496,0,0,0,0,0.9955
REC_11290,2026-05-17T11:10:03.857769,0,0,0,0,0.9482
REC_11291,2026-05-17T11:10:03.909126,0,0,0,0,0.9139
REC_11292,2026-05-17T11:10:03.960262,0,0,0,0,0.9448
REC_11293,2026-05-17T11:10:04.013231,0,0,0,0,0.9506
REC_11294,2026-05-17T11:10:04.062832,0,0,0,0,0.9643
REC_11295,2026-05-17T11:10:04.115147,0,0,0,0,0.9650
REC_11296,2026-05-17T11:10:04.165448,0,0,0,0,0.8906
REC_11297,2026-05-17T11:10:04.218989,0,0,0,0,0.9386
REC_11298,2026-05-17T11:10:04.267393,0,0,0,0,0.9674
REC_11299,2026-05-17T11:10:04.316763,0,0,0,0,0.9356
REC_11300,2026-05-17T11:10:04.369320,0,0,0,0,0.9496
REC_11301,2026-05-17T11:10:04.419460,0,0,0,0,0.9905
REC_11302,2026-05-17T11:10:04.471713,0,0,0,0,0.9941
REC_11303,2026-05-17T11:10:04.524483,0,0,0,0,0.9893
REC_11304,2026-05-17T11:10:04.572119,0,0,0,0,0.9981
REC_11305,2026-05-17T11:10:04.623781,0,0,0,0,0.9876
REC_11306,2026-05-17T11:10:04.674791,0,0,0,0,0.9974
REC_11307,2026-05-17T11:10:04.728439,0,0,0,0,0.9972
REC_11308,2026-05-17T11:10:04.776632,0,0,0,0,0.9465
REC_11309,2026-05-17T11:10:04.828719,0,0,0,0,0.9784
REC_11310,2026-05-17T11:10:04.882100,0,0,0,0,0.9793
REC_11311,2026-05-17T11:10:04.933349,0,0,0,0,0.9648
REC_11312,2026-05-17T11:10:04.982577,0,0,0,0,0.9789
REC_11313,2026-05-17T11:10:05.033662,0,0,0,0,0.9791
REC_11314,2026-05-17T11:10:05.084520,0,0,0,0,0.9872
REC_11315,2026-05-17T11:10:05.136129,0,0,0,0,0.9786
REC_11316,2026-05-17T11:10:05.184348,0,0,0,0,0.9791
REC_11317,2026-05-17T11:10:05.235314,0,0,0,0,0.9920
REC_11318,2026-05-17T11:10:05.286675,0,0,0,0,0.9886
REC_11319,2026-05-17T11:10:05.337207,0,0,0,0,0.9672
REC_11320,2026-05-17T11:10:05.390254,0,0,0,0,0.9673
REC_11321,2026-05-17T11:10:05.438862,0,0,0,0,0.9800
REC_11322,2026-05-17T11:10:05.491507,0,0,0,0,0.9850
REC_11323,2026-05-17T11:10:05.540819,0,0,0,0,0.9783
REC_11324,2026-05-17T11:10:05.591602,0,0,0,0,0.9824
REC_11325,2026-05-17T11:10:05.644304,0,0,0,0,0.9800
REC_11326,2026-05-17T11:10:05.696884,0,0,0,0,0.9722
REC_11327,2026-05-17T11:10:05.746975,0,0,0,0,0.9695
REC_11328,2026-05-17T11:10:05.795739,0,0,0,0,0.9743
REC_11329,2026-05-17T11:10:05.850233,0,0,0,0,0.9731
REC_11330,2026-05-17T11:10:05.897309,0,0,0,0,0.9367
REC_11331,2026-05-17T11:10:05.948268,0,0,0,0,0.9904
REC_11332,2026-05-17T11:10:06.003061,0,0,0,0,0.9903
REC_11333,2026-05-17T11:10:06.051414,0,0,0,0,0.9021
REC_11334,2026-05-17T11:10:06.101823,1,0,0,0,0.7856
REC_11335,2026-05-17T11:10:06.152734,0,0,0,0,0.9556
REC_11336,2026-05-17T11:10:06.204217,0,0,0,0,0.9934
REC_11337,2026-05-17T11:10:06.256230,0,0,0,0,0.9908
REC_11338,2026-05-17T11:10:06.304647,0,0,0,0,0.9904
REC_11339,2026-05-17T11:10:06.359551,1,0,0,0,0.8065
REC_11340,2026-05-17T11:10:06.406276,0,0,0,0,0.8618
REC_11341,2026-05-17T11:10:06.457037,0,0,0,0,0.9593
REC_11342,2026-05-17T11:10:06.508492,0,0,0,0,0.9452
REC_11343,2026-05-17T11:10:06.559976,0,0,0,0,0.9710
REC_11344,2026-05-17T11:10:06.615233,0,0,0,0,0.9527
REC_11345,2026-05-17T11:10:06.662569,0,0,0,0,0.9929
REC_11346,2026-05-17T11:10:06.713990,0,0,0,0,0.9844
REC_11347,2026-05-17T11:10:06.765224,0,0,0,0,0.9840
REC_11348,2026-05-17T11:10:06.816384,0,0,0,0,0.9864
REC_11349,2026-05-17T11:10:06.870185,0,0,0,0,0.9820
REC_11350,2026-05-17T11:10:06.920496,0,0,0,0,0.9665
REC_11351,2026-05-17T11:10:06.969533,0,0,0,0,0.9804
REC_11352,2026-05-17T11:10:07.020404,0,0,0,0,0.9730
REC_11353,2026-05-17T11:10:07.071652,0,0,0,0,0.9814
REC_11354,2026-05-17T11:10:07.122535,0,0,0,0,0.9456
REC_11355,2026-05-17T11:10:07.173534,0,0,0,0,0.8628
REC_11356,2026-05-17T11:10:07.224306,0,0,0,0,0.9747
REC_11357,2026-05-17T11:10:07.275766,0,0,0,0,0.9726
REC_11358,2026-05-17T11:10:07.326912,0,0,0,0,0.9795
REC_11359,2026-05-17T11:10:07.379714,0,0,0,0,0.9737
REC_11360,2026-05-17T11:10:07.429049,0,0,0,0,0.8962
REC_11361,2026-05-17T11:10:07.483254,0,0,0,0,0.9838
REC_11362,2026-05-17T11:10:07.531987,0,0,0,0,0.9940
REC_11363,2026-05-17T11:10:07.583167,0,0,0,0,0.9804
REC_11364,2026-05-17T11:10:07.635091,0,0,0,0,0.9628
REC_11365,2026-05-17T11:10:07.687896,0,0,0,0,0.9534
REC_11366,2026-05-17T11:10:07.737635,0,0,0,0,0.9406
REC_11367,2026-05-17T11:10:07.787328,0,0,0,0,0.8693
REC_11368,2026-05-17T11:10:07.839713,0,0,0,0,0.9237
REC_11369,2026-05-17T11:10:07.890252,0,0,0,0,0.9855
REC_11370,2026-05-17T11:10:07.941842,0,0,0,0,0.9486
REC_11371,2026-05-17T11:10:07.992372,0,0,0,0,0.9817
REC_11372,2026-05-17T11:10:08.042802,0,0,0,0,0.9678
REC_11373,2026-05-17T11:10:08.091882,0,0,0,0,0.9908
REC_11374,2026-05-17T11:10:08.143942,0,0,0,0,0.9842
REC_11375,2026-05-17T11:10:08.194384,0,0,0,0,0.9630
REC_11376,2026-05-17T11:10:08.246272,0,0,0,0,0.9757
REC_11377,2026-05-17T11:10:08.296382,0,0,0,0,0.9970
REC_11378,2026-05-17T11:10:08.347489,0,0,0,0,0.9864
REC_11379,2026-05-17T11:10:08.396267,0,0,0,0,0.9820
REC_11380,2026-05-17T11:10:08.447828,0,0,0,0,0.9880
REC_11381,2026-05-17T11:10:08.497330,0,0,0,0,0.9886
REC_11382,2026-05-17T11:10:08.547902,0,0,0,0,0.9072
REC_11383,2026-05-17T11:10:08.598537,0,0,0,0,0.9939
REC_11384,2026-05-17T11:10:08.649402,0,0,0,0,0.9858
REC_11385,2026-05-17T11:10:08.700172,0,0,0,0,0.9905
REC_11386,2026-05-17T11:10:08.750672,0,0,0,0,0.9273
REC_11387,2026-05-17T11:10:08.801317,0,0,0,0,0.9916
REC_11388,2026-05-17T11:10:08.853176,0,0,0,0,0.9783
REC_11389,2026-05-17T11:10:08.902902,0,0,0,0,0.9876
REC_11390,2026-05-17T11:10:08.954399,0,0,0,0,0.9424
REC_11391,2026-05-17T11:10:09.005746,0,0,0,0,0.9828
REC_11392,2026-05-17T11:10:09.057070,0,0,0,0,0.9913
REC_11393,2026-05-17T11:10:09.109428,0,0,0,0,0.9945
REC_11394,2026-05-17T11:10:09.158862,1,0,0,0,0.7996
REC_11395,2026-05-17T11:10:09.209749,0,0,0,0,0.9866
REC_11396,2026-05-17T11:10:09.260968,0,0,0,0,0.9919
REC_11397,2026-05-17T11:10:09.316936,0,0,0,0,0.9501
REC_11398,2026-05-17T11:10:09.364742,0,0,0,0,0.9884
REC_11399,2026-05-17T11:10:09.414906,0,0,0,0,0.9609
REC_11400,2026-05-17T11:10:09.468590,0,0,0,0,0.9411
REC_11401,2026-05-17T11:10:09.516977,0,0,0,0,0.9481
REC_11402,2026-05-17T11:10:09.573119,0,0,0,0,0.9567
REC_11403,2026-05-17T11:10:09.621804,0,0,0,0,0.9518
REC_11404,2026-05-17T11:10:09.671275,0,0,0,0,0.8520
REC_11405,2026-05-17T11:10:09.722608,0,0,0,0,0.9348
REC_11406,2026-05-17T11:10:09.773793,0,0,0,0,0.9867
REC_11407,2026-05-17T11:10:09.829397,0,0,0,0,0.9782
REC_11408,2026-05-17T11:10:09.876825,0,0,0,0,0.9509
REC_11409,2026-05-17T11:10:09.928105,0,0,0,0,0.9592
REC_11410,2026-05-17T11:10:09.978991,0,0,0,0,0.9590
REC_11411,2026-05-17T11:10:10.030166,0,0,0,0,0.9955
REC_11412,2026-05-17T11:10:10.084563,0,0,0,0,0.9581
REC_11413,2026-05-17T11:10:10.132093,0,0,0,0,0.9438
REC_11414,2026-05-17T11:10:10.182741,0,0,0,0,0.9470
REC_11415,2026-05-17T11:10:10.233756,0,0,0,0,0.9849
REC_11416,2026-05-17T11:10:10.284985,0,0,0,0,0.9387
REC_11417,2026-05-17T11:10:10.339069,0,0,0,0,0.9482
REC_11418,2026-05-17T11:10:10.387434,0,0,0,0,0.9274
REC_11419,2026-05-17T11:10:10.438606,0,0,0,0,0.8081
REC_11420,2026-05-17T11:10:10.492400,0,0,0,0,0.9650
REC_11421,2026-05-17T11:10:10.540987,0,0,0,0,0.8787
REC_11422,2026-05-17T11:10:10.595250,0,0,0,0,0.9574
REC_11423,2026-05-17T11:10:10.644621,0,0,0,0,0.8856
REC_11424,2026-05-17T11:10:10.695071,0,0,0,0,0.9900
REC_11425,2026-05-17T11:10:10.745659,0,0,0,0,0.9869
REC_11426,2026-05-17T11:10:10.798662,0,0,0,0,0.8759
REC_11427,2026-05-17T11:10:10.849083,0,0,0,0,0.9907
REC_11428,2026-05-17T11:10:10.899330,0,0,0,0,0.9969
REC_11429,2026-05-17T11:10:10.949110,0,0,0,0,0.9915
REC_11430,2026-05-17T11:10:11.000320,0,0,0,0,0.9931
REC_11431,2026-05-17T11:10:11.055237,0,0,0,0,0.9930
REC_11432,2026-05-17T11:10:11.103493,0,0,0,0,0.9705
REC_11433,2026-05-17T11:10:11.155502,0,0,0,0,0.9819
REC_11434,2026-05-17T11:10:11.205472,0,0,0,0,0.8801
REC_11435,2026-05-17T11:10:11.256628,0,0,0,0,0.9822
REC_11436,2026-05-17T11:10:11.310703,1,0,0,0,0.7743
REC_11437,2026-05-17T11:10:11.358391,0,0,0,0,0.9417
REC_11438,2026-05-17T11:10:11.411644,0,0,0,0,0.9742
REC_11439,2026-05-17T11:10:11.459875,0,0,0,0,0.9390
REC_11440,2026-05-17T11:10:11.516328,0,0,0,0,0.9797
REC_11441,2026-05-17T11:10:11.562223,0,0,0,0,0.8765
REC_11442,2026-05-17T11:10:11.613193,0,0,0,0,0.9632
REC_11443,2026-05-17T11:10:11.666144,0,0,0,0,0.9875
REC_11444,2026-05-17T11:10:11.715426,0,0,0,0,0.9795
REC_11445,2026-05-17T11:10:11.768678,0,0,0,0,0.9958
REC_11446,2026-05-17T11:10:11.820165,0,0,0,0,0.9940
REC_11447,2026-05-17T11:10:11.868629,0,0,0,0,0.9896
REC_11448,2026-05-17T11:10:11.921298,0,0,0,0,0.9402
REC_11449,2026-05-17T11:10:11.970391,0,0,0,0,0.9850
REC_11450,2026-05-17T11:10:12.021137,0,0,0,0,0.9770
REC_11451,2026-05-17T11:10:12.076553,0,0,0,0,0.9832
REC_11452,2026-05-17T11:10:12.124171,0,0,0,0,0.9843
REC_11453,2026-05-17T11:10:12.174155,0,0,0,0,0.9918
REC_11454,2026-05-17T11:10:12.224514,0,0,0,0,0.9561
REC_11455,2026-05-17T11:10:12.275290,0,0,0,0,0.9831
REC_11456,2026-05-17T11:10:12.326166,0,0,0,0,0.9956
REC_11457,2026-05-17T11:10:12.379689,0,0,0,0,0.9883
REC_11458,2026-05-17T11:10:12.429050,0,0,0,0,0.9898
REC_11459,2026-05-17T11:10:12.483215,0,0,0,0,0.9880
REC_11460,2026-05-17T11:10:12.533103,0,0,0,0,0.9846
REC_11461,2026-05-17T11:10:12.582814,0,0,0,0,0.9732
REC_11462,2026-05-17T11:10:12.633808,0,0,0,0,0.9698
REC_11463,2026-05-17T11:10:12.684856,0,0,0,0,0.9841
REC_11464,2026-05-17T11:10:12.736095,0,0,0,0,0.9746
REC_11465,2026-05-17T11:10:12.789519,0,0,0,0,0.9814
REC_11466,2026-05-17T11:10:12.838959,0,0,0,0,0.9920
REC_11467,2026-05-17T11:10:12.890070,0,0,0,0,0.9036
REC_11468,2026-05-17T11:10:12.940670,0,0,0,0,0.9811
REC_11469,2026-05-17T11:10:12.991435,0,0,0,0,0.9885
REC_11470,2026-05-17T11:10:13.042400,0,0,0,0,0.9903
REC_11471,2026-05-17T11:10:13.092979,0,0,0,0,0.9901
REC_11472,2026-05-17T11:10:13.144383,0,0,0,0,0.9799
REC_11473,2026-05-17T11:10:13.194830,0,0,0,0,0.9827
REC_11474,2026-05-17T11:10:13.248262,0,0,0,0,0.9439
REC_11475,2026-05-17T11:10:13.296894,0,0,0,0,0.9586
REC_11476,2026-05-17T11:10:13.349976,0,0,0,0,0.9539
REC_11477,2026-05-17T11:10:13.398920,0,0,0,0,0.9919
REC_11478,2026-05-17T11:10:13.450173,0,0,0,0,0.9224
REC_11479,2026-05-17T11:10:13.503974,0,0,0,0,0.9877
REC_11480,2026-05-17T11:10:13.552214,0,0,0,0,0.8697
REC_11481,2026-05-17T11:10:13.603138,0,0,0,0,0.9957
REC_11482,2026-05-17T11:10:13.654288,0,0,0,0,0.9963
REC_11483,2026-05-17T11:10:13.705076,0,0,0,0,0.9811
REC_11484,2026-05-17T11:10:13.758600,0,0,0,0,0.9503
REC_11485,2026-05-17T11:10:13.806944,0,0,0,0,0.9719
REC_11486,2026-05-17T11:10:13.858225,0,0,0,0,0.9493
REC_11487,2026-05-17T11:10:13.912931,0,0,0,0,0.9825
REC_11488,2026-05-17T11:10:13.960898,0,0,0,0,0.9896
REC_11489,2026-05-17T11:10:14.012467,0,0,0,0,0.9800
REC_11490,2026-05-17T11:10:14.063571,0,0,0,0,0.9053
REC_11491,2026-05-17T11:10:14.114312,0,0,0,0,0.9876
REC_11492,2026-05-17T11:10:14.169009,0,0,0,0,0.9401
REC_11493,2026-05-17T11:10:14.216913,0,0,0,0,0.9800
REC_11494,2026-05-17T11:10:14.269135,0,0,0,0,0.9103
REC_11495,2026-05-17T11:10:14.321493,0,0,0,0,0.9909
REC_11496,2026-05-17T11:10:14.370656,0,0,0,0,0.9854
REC_11497,2026-05-17T11:10:14.422229,0,0,0,0,0.8133
REC_11498,2026-05-17T11:10:14.473517,0,0,0,0,0.9494
REC_11499,2026-05-17T11:10:14.524453,0,0,0,0,0.9265
REC_11500,2026-05-17T11:10:14.577344,0,0,0,0,0.9955
REC_11501,2026-05-17T11:10:14.627715,0,0,0,0,0.9955
REC_11502,2026-05-17T11:10:14.678916,0,0,0,0,0.9955
REC_11503,2026-05-17T11:10:14.728251,0,0,0,0,0.9916
REC_11504,2026-05-17T11:10:14.779509,0,0,0,0,0.9891
REC_11505,2026-05-17T11:10:14.831674,0,0,0,0,0.9917
REC_11506,2026-05-17T11:10:14.882052,0,0,0,0,0.9589
REC_11507,2026-05-17T11:10:14.935389,0,0,0,0,0.9622
REC_11508,2026-05-17T11:10:14.984406,0,0,0,0,0.9647
REC_11509,2026-05-17T11:10:15.039257,0,0,0,0,0.9794
REC_11510,2026-05-17T11:10:15.086969,0,0,0,0,0.9542
REC_11511,2026-05-17T11:10:15.138543,0,0,0,0,0.9946
REC_11512,2026-05-17T11:10:15.189494,0,0,0,0,0.9783
REC_11513,2026-05-17T11:10:15.240367,0,0,0,0,0.9943
REC_11514,2026-05-17T11:10:15.291187,0,0,0,0,0.9924
REC_11515,2026-05-17T11:10:15.342994,0,0,0,0,0.9871
REC_11516,2026-05-17T11:10:15.393656,1,0,0,0,0.6372
REC_11517,2026-05-17T11:10:15.445626,0,0,0,0,0.9798
REC_11518,2026-05-17T11:10:15.496302,0,0,0,0,0.9935
REC_11519,2026-05-17T11:10:15.550330,0,0,0,0,0.9900
REC_11520,2026-05-17T11:10:15.598795,0,0,0,0,0.9504
REC_11521,2026-05-17T11:10:15.649791,0,0,0,0,0.9543
REC_11522,2026-05-17T11:10:15.700447,0,0,0,0,0.9832
REC_11523,2026-05-17T11:10:15.753597,0,0,0,0,0.9795
REC_11524,2026-05-17T11:10:15.802255,0,0,0,0,0.9823
REC_11525,2026-05-17T11:10:15.856070,0,0,0,0,0.9367
REC_11526,2026-05-17T11:10:15.904817,0,0,0,0,0.9554
REC_11527,2026-05-17T11:10:15.957922,0,0,0,0,0.9776
REC_11528,2026-05-17T11:10:16.006556,0,0,0,0,0.9896
REC_11529,2026-05-17T11:10:16.057749,0,0,0,0,0.9926
REC_11530,2026-05-17T11:10:16.108910,0,0,0,0,0.9763
REC_11531,2026-05-17T11:10:16.161358,0,0,0,0,0.9659
REC_11532,2026-05-17T11:10:16.210097,0,0,0,0,0.9724
REC_11533,2026-05-17T11:10:16.260616,0,0,0,0,0.9630
REC_11534,2026-05-17T11:10:16.316653,0,0,0,0,0.9896
REC_11535,2026-05-17T11:10:16.364510,0,0,0,0,0.9839
REC_11536,2026-05-17T11:10:16.414682,0,0,0,0,0.9816
REC_11537,2026-05-17T11:10:16.465859,0,0,0,0,0.9354
REC_11538,2026-05-17T11:10:16.516521,0,0,0,0,0.9192
REC_11539,2026-05-17T11:10:16.567571,0,0,0,0,0.9757
REC_11540,2026-05-17T11:10:16.620648,0,0,0,0,0.9837
REC_11541,2026-05-17T11:10:16.670665,0,0,0,0,0.9952
REC_11542,2026-05-17T11:10:16.720954,0,0,0,0,0.9884
REC_11543,2026-05-17T11:10:16.771841,0,0,0,0,0.9859
REC_11544,2026-05-17T11:10:16.823049,0,0,0,0,0.9805
REC_11545,2026-05-17T11:10:16.876741,0,0,0,0,0.9948
REC_11546,2026-05-17T11:10:16.926102,0,0,0,0,0.9891
REC_11547,2026-05-17T11:10:16.979076,0,0,0,0,0.9766
REC_11548,2026-05-17T11:10:17.027991,0,0,0,0,0.9598
REC_11549,2026-05-17T11:10:17.078565,0,0,0,0,0.9900
REC_11550,2026-05-17T11:10:17.129454,0,0,0,0,0.9824
REC_11551,2026-05-17T11:10:17.181808,0,0,0,0,0.9880
REC_11552,2026-05-17T11:10:17.234811,0,0,0,0,0.9799
REC_11553,2026-05-17T11:10:17.285127,0,0,0,0,0.8983
REC_11554,2026-05-17T11:10:17.333331,0,0,0,0,0.9740
REC_11555,2026-05-17T11:10:17.386170,0,0,0,0,0.9127
REC_11556,2026-05-17T11:10:17.435721,0,0,0,0,0.8824
REC_11557,2026-05-17T11:10:17.490224,0,0,0,0,0.9785
REC_11558,2026-05-17T11:10:17.537994,0,0,0,0,0.9786
REC_11559,2026-05-17T11:10:17.589965,0,0,0,0,0.9933
REC_11560,2026-05-17T11:10:17.640678,0,0,0,0,0.9965
REC_11561,2026-05-17T11:10:17.691894,0,0,0,0,0.9403
REC_11562,2026-05-17T11:10:17.744169,0,0,0,0,0.9825
REC_11563,2026-05-17T11:10:17.793627,0,0,0,0,0.9847
REC_11564,2026-05-17T11:10:17.844315,0,0,0,0,0.9939
REC_11565,2026-05-17T11:10:17.895247,0,0,0,0,0.9948
REC_11566,2026-05-17T11:10:17.948072,0,0,0,0,0.9648
REC_11567,2026-05-17T11:10:17.998535,0,0,0,0,0.9701
REC_11568,2026-05-17T11:10:18.047740,0,0,0,0,0.9980
REC_11569,2026-05-17T11:10:18.099704,0,0,0,0,0.9863
REC_11570,2026-05-17T11:10:18.149544,0,0,0,0,0.9728
REC_11571,2026-05-17T11:10:18.202231,1,0,0,0,0.7118
REC_11572,2026-05-17T11:10:18.251034,0,0,0,0,0.9877
REC_11573,2026-05-17T11:10:18.301913,0,0,0,0,0.9874
REC_11574,2026-05-17T11:10:18.352858,0,0,0,0,0.9826
REC_11575,2026-05-17T11:10:18.406370,0,0,0,0,0.9818
REC_11576,2026-05-17T11:10:18.454335,0,0,0,0,0.9966
REC_11577,2026-05-17T11:10:18.508144,0,0,0,0,0.9877
REC_11578,2026-05-17T11:10:18.556023,0,0,0,0,0.9634
REC_11579,2026-05-17T11:10:18.608611,0,0,0,0,0.9795
REC_11580,2026-05-17T11:10:18.657365,0,0,0,0,0.9595
REC_11581,2026-05-17T11:10:18.710613,0,0,0,0,0.9941
REC_11582,2026-05-17T11:10:18.759696,0,0,0,0,0.9799
REC_11583,2026-05-17T11:10:18.809909,0,0,0,0,0.9332
REC_11584,2026-05-17T11:10:18.860958,0,0,0,0,0.9196
REC_11585,2026-05-17T11:10:18.912205,0,0,0,0,0.9836
REC_11586,2026-05-17T11:10:18.963272,0,0,0,0,0.9685
REC_11587,2026-05-17T11:10:19.015061,0,0,0,0,0.9684
REC_11588,2026-05-17T11:10:19.067432,0,0,0,0,0.9830
REC_11589,2026-05-17T11:10:19.115780,0,0,0,0,0.9856
REC_11590,2026-05-17T11:10:19.167513,0,0,0,0,0.9877
REC_11591,2026-05-17T11:10:19.217288,0,0,0,0,0.9952
REC_11592,2026-05-17T11:10:19.269741,0,0,0,0,0.9929
REC_11593,2026-05-17T11:10:19.318836,0,0,0,0,0.9857
REC_11594,2026-05-17T11:10:19.369869,0,0,0,0,0.9729
REC_11595,2026-05-17T11:10:19.420508,0,0,0,0,0.9860
REC_11596,2026-05-17T11:10:19.473200,0,0,0,0,0.9747
REC_11597,2026-05-17T11:10:19.522191,0,0,0,0,0.9547
REC_11598,2026-05-17T11:10:19.574441,0,0,0,0,0.9790
REC_11599,2026-05-17T11:10:19.625454,0,0,0,0,0.9523
REC_11600,2026-05-17T11:10:19.675457,0,0,0,0,0.9490
REC_11601,2026-05-17T11:10:19.725683,0,0,0,0,0.6979
REC_11602,2026-05-17T11:10:19.779347,0,0,0,0,0.9829
REC_11603,2026-05-17T11:10:19.829652,0,0,0,0,0.9878
REC_11604,2026-05-17T11:10:19.880453,0,0,0,0,0.9906
REC_11605,2026-05-17T11:10:19.929246,0,0,0,0,0.9799
REC_11606,2026-05-17T11:10:19.979891,0,0,0,0,0.9539
REC_11607,2026-05-17T11:10:20.031739,0,0,0,0,0.9921
REC_11608,2026-05-17T11:10:20.084129,0,0,0,0,0.9780
REC_11609,2026-05-17T11:10:20.132563,0,0,0,0,0.9947
REC_11610,2026-05-17T11:10:20.183509,0,0,0,0,0.9918
REC_11611,2026-05-17T11:10:20.234596,0,0,0,0,0.9955
REC_11612,2026-05-17T11:10:20.286260,0,0,0,0,0.9954
REC_11613,2026-05-17T11:10:20.338263,0,0,0,0,0.9954
REC_11614,2026-05-17T11:10:20.387429,0,0,0,0,0.9325
REC_11615,2026-05-17T11:10:20.438135,0,0,0,0,0.9887
REC_11616,2026-05-17T11:10:20.489002,0,0,0,0,0.9858
REC_11617,2026-05-17T11:10:20.539865,0,0,0,0,0.9764
REC_11618,2026-05-17T11:10:20.592539,0,0,0,0,0.9452
REC_11619,2026-05-17T11:10:20.641552,0,0,0,0,0.9407
REC_11620,2026-05-17T11:10:20.693572,0,0,0,0,0.9527
REC_11621,2026-05-17T11:10:20.744425,0,0,0,0,0.9894
REC_11622,2026-05-17T11:10:20.794876,0,0,0,0,0.9789
