record_id,kafka_transit_ms,inference_ms,e2e_ms
REC_5534,2.035,8.264,10.299
REC_5535,2.236,8.465,10.701
REC_5536,2.640,6.872,9.512
REC_5537,1.512,7.996,9.508
REC_5538,1.025,9.066,10.091
REC_5539,2.993,8.073,11.066
REC_5540,1.564,7.000,8.564
REC_5541,2.070,7.017,9.087
REC_5542,1.658,7.170,8.828
REC_5543,2.046,8.996,11.042
REC_5544,2.010,7.084,9.094
REC_5545,0.000,6.428,6.428
REC_5546,1.748,0.000,1.748
REC_5547,0.000,3.368,3.368
REC_5548,0.000,7.306,7.306
REC_5549,0.000,3.601,3.601
REC_5550,1.533,2.023,3.556
REC_5551,1.008,8.513,9.521
REC_5552,0.000,6.748,6.748
REC_5553,0.000,6.837,6.837
REC_5554,1.013,0.000,1.013
REC_5555,0.000,0.000,0.000
REC_5556,0.000,10.481,10.481
REC_5557,0.000,0.000,0.000
REC_5558,2.127,6.260,8.387
REC_5559,0.000,0.000,0.000
REC_5560,0.000,10.787,10.787
REC_5561,0.000,8.156,8.156
REC_5562,0.000,6.314,6.314
REC_5563,0.000,7.129,7.129
REC_5564,0.000,10.261,10.261
REC_5565,1.321,1.004,2.325
REC_5566,0.000,7.877,7.877
REC_5567,0.000,9.305,9.305
REC_5568,2.172,7.858,10.030
REC_5569,1.901,7.051,8.952
REC_5570,1.682,0.000,1.682
REC_5571,0.000,6.659,6.659
REC_5572,0.000,0.000,0.000
REC_5573,2.025,0.000,2.025
REC_5574,0.000,0.000,0.000
REC_5575,1.622,1.851,3.473
REC_5576,0.000,0.000,0.000
REC_5577,0.000,8.979,8.979
REC_5578,0.000,9.390,9.390
REC_5579,0.000,0.000,0.000
REC_5580,0.000,0.000,0.000
REC_5581,0.000,9.258,9.258
REC_5582,1.010,0.000,1.010
REC_5583,0.000,9.890,9.890
REC_5584,0.000,2.100,2.100
REC_5585,0.000,9.610,9.610
REC_5586,1.317,6.826,8.143
REC_5587,0.000,4.551,4.551
REC_5588,1.746,0.000,1.746
REC_5589,0.000,0.000,0.000
REC_5590,0.000,3.120,3.120
REC_5591,0.000,0.000,0.000
REC_5592,0.000,6.942,6.942
REC_5593,1.390,1.288,2.678
REC_5594,0.000,11.377,11.377
REC_5595,0.000,9.239,9.239
REC_5596,0.000,0.000,0.000
REC_5597,0.000,8.921,8.921
REC_5598,0.000,5.965,5.965
REC_5599,0.000,5.958,5.958
REC_5600,0.000,9.570,9.570
REC_5601,0.000,10.725,10.725
REC_5602,1.661,8.736,10.397
REC_5603,0.000,2.859,2.859
REC_5604,1.121,8.009,9.130
REC_5605,2.004,8.169,10.173
REC_5606,1.007,7.997,9.004
REC_5607,1.341,7.005,8.346
REC_5608,2.004,8.520,10.524
REC_5609,1.294,7.006,8.300
REC_5610,2.691,7.978,10.669
REC_5611,2.018,8.050,10.068
REC_5612,2.007,7.997,10.004
REC_5613,2.056,8.390,10.446
REC_5614,2.528,7.997,10.525
REC_5615,1.103,7.996,9.099
REC_5616,1.524,7.006,8.530
REC_5617,2.163,8.069,10.232
REC_5618,2.097,10.002,12.099
REC_5619,1.585,8.008,9.593
REC_5620,2.675,8.823,11.498
REC_5621,2.015,9.131,11.146
REC_5622,1.521,11.511,13.032
REC_5623,1.527,10.782,12.309
REC_5624,3.019,8.994,12.013
REC_5625,1.011,7.996,9.007
REC_5626,3.091,8.916,12.007
REC_5627,2.639,7.907,10.546
REC_5628,1.296,8.079,9.375
REC_5629,1.347,9.080,10.427
REC_5630,1.483,8.000,9.483
REC_5631,2.286,8.078,10.364
REC_5632,1.015,8.190,9.205
REC_5633,2.017,8.009,10.026
REC_5634,1.180,8.999,10.179
REC_5635,1.231,8.011,9.242
REC_5636,2.021,9.088,11.109
REC_5637,2.007,7.000,9.007
REC_5638,2.021,7.434,9.455
REC_5639,2.524,7.003,9.527
REC_5640,2.733,9.455,12.188
REC_5641,3.033,8.078,11.111
REC_5642,2.014,7.081,9.095
REC_5643,2.009,9.000,11.009
REC_5644,1.006,7.998,9.004
REC_5645,1.004,8.417,9.421
REC_5646,1.004,8.516,9.520
REC_5647,1.005,10.474,11.479
REC_5648,1.016,8.637,9.653
REC_5649,1.112,8.014,9.126
REC_5650,1.009,8.494,9.503
REC_5651,1.006,8.037,9.043
REC_5652,1.458,8.152,9.610
REC_5653,2.208,7.336,9.544
REC_5654,2.005,8.006,10.011
REC_5655,2.558,7.355,9.913
REC_5656,1.476,10.007,11.483
REC_5657,1.009,8.999,10.008
REC_5658,2.031,7.004,9.035
REC_5659,1.597,7.421,9.018
REC_5660,1.463,9.290,10.753
REC_5661,1.498,8.091,9.589
REC_5662,2.280,7.488,9.768
REC_5663,1.510,8.001,9.511
REC_5664,1.004,8.007,9.011
REC_5665,1.444,8.005,9.449
REC_5666,3.183,9.670,12.853
REC_5667,2.013,8.480,10.493
REC_5668,2.089,8.004,10.093
REC_5669,3.010,9.005,12.015
REC_5670,1.450,8.101,9.551
REC_5671,2.511,7.809,10.320
REC_5672,1.439,8.993,10.432
REC_5673,1.354,7.008,8.362
REC_5674,1.004,8.515,9.519
REC_5675,2.004,6.999,9.003
REC_5676,2.502,9.998,12.500
REC_5677,2.013,6.999,9.012
REC_5678,2.015,7.735,9.750
REC_5679,3.089,8.920,12.009
REC_5680,2.290,8.082,10.372
REC_5681,2.094,7.951,10.045
REC_5682,2.636,8.092,10.728
REC_5683,1.528,8.099,9.627
REC_5684,2.073,8.989,11.062
REC_5685,2.512,7.999,10.511
REC_5686,2.203,8.004,10.207
REC_5687,3.014,7.333,10.347
REC_5688,1.004,8.007,9.011
REC_5689,1.008,9.041,10.049
REC_5690,2.009,8.018,10.027
REC_5691,1.068,8.976,10.044
REC_5692,2.274,7.998,10.272
REC_5693,1.522,7.700,9.222
REC_5694,2.015,8.749,10.764
REC_5695,2.248,10.999,13.247
REC_5696,2.068,7.621,9.689
REC_5697,1.655,9.032,10.687
REC_5698,1.632,9.607,11.239
REC_5699,1.468,8.005,9.473
REC_5700,2.021,7.992,10.013
REC_5701,2.034,8.562,10.596
REC_5702,2.022,7.203,9.225
REC_5703,2.007,7.080,9.087
REC_5704,2.013,8.090,10.103
REC_5705,2.587,8.080,10.667
REC_5706,1.529,8.003,9.532
REC_5707,1.005,9.091,10.096
REC_5708,3.074,20.510,23.584
REC_5709,2.016,20.003,22.019
REC_5710,1.605,8.004,9.609
REC_5711,2.426,8.941,11.367
REC_5712,3.084,9.611,12.695
REC_5713,1.392,8.084,9.476
REC_5714,1.443,9.323,10.766
REC_5715,1.273,8.009,9.282
REC_5716,2.073,8.527,10.600
REC_5717,2.623,7.005,9.628
REC_5718,1.511,7.505,9.016
REC_5719,2.124,6.887,9.011
REC_5720,1.020,8.284,9.304
REC_5721,2.015,6.997,9.012
REC_5722,2.011,7.525,9.536
REC_5723,1.843,8.911,10.754
REC_5724,2.007,10.684,12.691
REC_5725,1.667,7.984,9.651
REC_5726,2.769,8.906,11.675
REC_5727,2.381,8.052,10.433
REC_5728,1.627,8.131,9.758
REC_5729,2.006,7.999,10.005
REC_5730,4.004,8.000,12.004
REC_5731,2.062,7.944,10.006
REC_5732,2.029,8.997,11.026
REC_5733,2.019,8.113,10.132
REC_5734,1.560,7.999,9.559
REC_5735,1.524,9.007,10.531
REC_5736,1.516,8.001,9.517
REC_5737,2.015,6.996,9.011
REC_5738,1.515,8.999,10.514
REC_5739,2.020,8.001,10.021
REC_5740,2.220,8.055,10.275
REC_5741,1.467,9.153,10.620
REC_5742,2.513,9.000,11.513
REC_5743,2.014,10.079,12.093
REC_5744,2.005,8.079,10.084
REC_5745,2.135,7.282,9.417
REC_5746,2.080,8.079,10.159
REC_5747,2.235,8.003,10.238
REC_5748,2.467,7.999,10.466
REC_5749,2.013,9.436,11.449
REC_5750,2.082,8.028,10.110
REC_5751,1.004,9.219,10.223
REC_5752,2.029,8.007,10.036
REC_5753,1.346,9.094,10.440
REC_5754,1.072,9.231,10.303
REC_5755,2.518,7.473,9.991
REC_5756,3.038,7.965,11.003
REC_5757,1.004,8.999,10.003
REC_5758,1.779,8.471,10.250
REC_5759,1.501,9.006,10.507
REC_5760,2.101,7.991,10.092
REC_5761,1.005,8.371,9.376
REC_5762,2.011,7.305,9.316
REC_5763,1.174,9.056,10.230
REC_5764,1.556,8.999,10.555
REC_5765,2.197,9.244,11.441
REC_5766,1.007,8.999,10.006
REC_5767,1.006,7.998,9.004
REC_5768,2.015,9.020,11.035
REC_5769,2.024,8.999,11.023
REC_5770,2.169,8.002,10.171
REC_5771,1.510,8.574,10.084
REC_5772,2.072,9.102,11.174
REC_5773,1.076,10.001,11.077
REC_5774,1.543,8.984,10.527
REC_5775,2.014,7.504,9.518
REC_5776,2.008,8.001,10.009
REC_5777,1.511,8.023,9.534
REC_5778,2.011,7.999,10.010
REC_5779,1.473,8.733,10.206
REC_5780,1.537,8.003,9.540
REC_5781,2.007,8.007,10.014
REC_5782,2.012,7.993,10.005
REC_5783,3.067,6.955,10.022
REC_5784,1.584,9.081,10.665
REC_5785,2.005,6.999,9.004
REC_5786,1.532,8.005,9.537
REC_5787,1.495,7.700,9.195
REC_5788,3.008,6.997,10.005
REC_5789,2.009,8.005,10.014
REC_5790,1.004,9.030,10.034
REC_5791,2.077,9.686,11.763
REC_5792,1.350,8.610,9.960
REC_5793,2.006,8.540,10.546
REC_5794,1.167,8.230,9.397
REC_5795,1.004,8.507,9.511
REC_5796,2.510,13.421,15.931
REC_5797,2.015,7.754,9.769
REC_5798,1.005,8.822,9.827
REC_5799,2.463,9.203,11.666
REC_5800,2.295,6.986,9.281
REC_5801,0.509,8.520,9.029
REC_5802,1.408,10.011,11.419
REC_5803,1.511,9.673,11.184
REC_5804,2.006,8.346,10.352
REC_5805,2.010,8.994,11.004
REC_5806,2.742,10.262,13.004
REC_5807,1.383,8.010,9.393
REC_5808,2.174,6.999,9.173
REC_5809,2.741,8.065,10.806
REC_5810,2.007,8.366,10.373
REC_5811,2.015,8.085,10.100
REC_5812,3.283,11.654,14.937
REC_5813,1.517,8.000,9.517
REC_5814,2.599,8.002,10.601
REC_5815,2.009,8.007,10.016
REC_5816,1.010,9.016,10.026
REC_5817,2.013,8.087,10.100
REC_5818,3.009,10.080,13.089
REC_5819,2.009,8.092,10.101
REC_5820,2.126,8.001,10.127
REC_5821,1.439,8.003,9.442
REC_5822,2.009,9.090,11.099
REC_5823,1.652,7.977,9.629
REC_5824,1.583,8.100,9.683
REC_5825,2.010,9.000,11.010
REC_5826,2.405,8.000,10.405
REC_5827,1.525,8.012,9.537
REC_5828,3.017,8.993,12.010
REC_5829,2.073,7.952,10.025
REC_5830,2.420,8.078,10.498
REC_5831,2.015,7.993,10.008
REC_5832,2.009,7.996,10.005
REC_5833,2.014,8.997,11.011
REC_5834,2.012,7.583,9.595
REC_5835,1.518,8.093,9.611
REC_5836,1.081,9.173,10.254
REC_5837,2.007,7.010,9.017
REC_5838,3.157,10.724,13.881
REC_5839,3.273,10.513,13.786
REC_5840,3.512,9.996,13.508
REC_5841,1.512,13.998,15.510
REC_5842,2.510,10.004,12.514
REC_5843,3.509,10.002,13.511
REC_5844,2.519,16.013,18.532
REC_5845,1.533,11.992,13.525
REC_5846,2.009,9.022,11.031
REC_5847,2.533,8.007,10.540
REC_5848,3.019,7.998,11.017
REC_5849,1.507,8.083,9.590
REC_5850,2.007,11.003,13.010
REC_5851,1.515,8.994,10.509
REC_5852,2.006,8.020,10.026
REC_5853,1.446,8.998,10.444
REC_5854,1.012,9.041,10.053
REC_5855,2.018,7.996,10.014
REC_5856,1.127,8.003,9.130
REC_5857,2.439,8.377,10.816
REC_5858,4.030,8.083,12.113
REC_5859,2.093,9.011,11.104
REC_5860,1.435,8.252,9.687
REC_5861,2.415,8.596,11.011
REC_5862,1.005,8.122,9.127
REC_5863,2.521,6.995,9.516
REC_5864,2.585,8.008,10.593
REC_5865,2.013,7.599,9.612
REC_5866,2.007,9.505,11.512
REC_5867,2.131,15.996,18.127
REC_5868,3.101,11.981,15.082
REC_5869,2.306,15.999,18.305
REC_5870,2.055,8.928,10.983
REC_5871,1.509,8.007,9.516
REC_5872,2.465,7.512,9.977
REC_5873,1.011,8.299,9.310
REC_5874,2.018,8.513,10.531
REC_5875,3.016,10.067,13.083
REC_5876,1.949,8.094,10.043
REC_5877,2.525,9.091,11.616
REC_5878,1.605,8.170,9.775
REC_5879,2.019,8.070,10.089
REC_5880,2.009,8.995,11.004
REC_5881,3.009,8.172,11.181
REC_5882,2.014,8.995,11.009
REC_5883,3.098,8.113,11.211
REC_5884,3.518,8.076,11.594
REC_5885,2.379,7.044,9.423
REC_5886,2.010,7.995,10.005
REC_5887,1.505,7.999,9.504
REC_5888,2.101,7.917,10.018
REC_5889,3.069,9.007,12.076
REC_5890,1.414,7.998,9.412
REC_5891,2.007,7.998,10.005
REC_5892,1.005,9.018,10.023
REC_5893,1.509,8.007,9.516
REC_5894,2.047,10.992,13.039
REC_5895,3.509,11.011,14.520
REC_5896,2.510,9.009,11.519
REC_5897,1.005,9.006,10.011
REC_5898,2.014,8.517,10.531
REC_5899,2.004,8.061,10.065
REC_5900,1.462,8.998,10.460
REC_5901,1.384,7.081,8.465
REC_5902,2.084,8.062,10.146
REC_5903,3.007,11.588,14.595
REC_5904,1.013,8.998,10.011
REC_5905,3.012,9.998,13.010
REC_5906,2.008,9.996,12.004
REC_5907,2.010,8.999,11.009
REC_5908,2.008,8.202,10.210
REC_5909,1.005,8.000,9.005
REC_5910,0.924,8.211,9.135
REC_5911,2.522,9.113,11.635
REC_5912,4.009,8.998,13.007
REC_5913,1.116,7.318,8.434
REC_5914,2.015,9.000,11.015
REC_5915,2.504,9.081,11.585
REC_5916,2.324,7.997,10.321
REC_5917,2.533,8.315,10.848
REC_5918,2.582,7.001,9.583
REC_5919,1.007,8.997,10.004
REC_5920,1.021,8.986,10.007
REC_5921,2.520,8.000,10.520
REC_5922,2.034,8.078,10.112
REC_5923,0.977,8.095,9.072
REC_5924,1.014,8.002,9.016
REC_5925,2.024,9.995,12.019
REC_5926,2.755,7.942,10.697
REC_5927,2.007,7.917,9.924
REC_5928,2.098,7.928,10.026
REC_5929,2.121,8.306,10.427
REC_5930,2.910,7.000,9.910
REC_5931,2.458,9.222,11.680
REC_5932,2.690,8.008,10.698
REC_5933,1.508,11.006,12.514
REC_5934,3.121,19.001,22.122
REC_5935,3.088,15.519,18.607
REC_5936,2.006,13.999,16.005
REC_5937,1.509,7.680,9.189
REC_5938,2.523,7.348,9.871
REC_5939,2.095,8.686,10.781
REC_5940,2.007,7.000,9.007
REC_5941,3.017,8.088,11.105
REC_5942,2.491,8.072,10.563
REC_5943,2.016,9.380,11.396
REC_5944,1.058,9.028,10.086
REC_5945,2.397,7.503,9.900
REC_5946,2.462,8.084,10.546
REC_5947,2.095,7.285,9.380
REC_5948,1.185,8.227,9.412
REC_5949,1.468,9.356,10.824
REC_5950,1.478,8.995,10.473
REC_5951,0.920,7.897,8.817
REC_5952,2.008,17.014,19.022
REC_5953,2.508,15.011,17.519
REC_5954,2.014,10.996,13.010
REC_5955,2.514,8.122,10.636
REC_5956,1.935,8.097,10.032
REC_5957,1.584,10.005,11.589
REC_5958,2.705,9.445,12.150
REC_5959,2.011,8.999,11.010
REC_5960,2.134,9.893,12.027
REC_5961,2.537,9.074,11.611
REC_5962,3.026,8.987,12.013
REC_5963,1.254,9.445,10.699
REC_5964,2.416,8.637,11.053
REC_5965,2.006,15.000,17.006
REC_5966,2.511,9.997,12.508
REC_5967,1.635,8.956,10.591
REC_5968,2.049,8.042,10.091
REC_5969,2.054,10.953,13.007
REC_5970,2.183,8.004,10.187
REC_5971,3.535,8.081,11.616
REC_5972,1.345,7.505,8.850
REC_5973,1.006,8.063,9.069
REC_5974,3.040,9.076,12.116
REC_5975,2.256,8.000,10.256
REC_5976,1.431,8.077,9.508
REC_5977,1.463,8.683,10.146
REC_5978,1.369,9.333,10.702
REC_5979,1.841,7.129,8.970
REC_5980,1.265,9.142,10.407
REC_5981,3.539,9.059,12.598
REC_5982,2.445,7.997,10.442
REC_5983,2.519,8.045,10.564
REC_5984,1.590,9.287,10.877
REC_5985,1.541,8.284,9.825
REC_5986,4.011,8.997,13.008
REC_5987,3.017,9.083,12.100
REC_5988,2.008,8.091,10.099
REC_5989,1.560,7.999,9.559
REC_5990,3.327,8.994,12.321
REC_5991,1.008,7.999,9.007
REC_5992,2.005,9.001,11.006
REC_5993,1.025,7.990,9.015
REC_5994,3.064,7.988,11.052
REC_5995,1.426,7.998,9.424
REC_5996,2.013,7.789,9.802
REC_5997,2.036,6.996,9.032
REC_5998,2.005,7.998,10.003
REC_5999,2.464,7.998,10.462
REC_6000,1.004,9.019,10.023
REC_6001,3.098,8.936,12.034
REC_6002,2.009,8.002,10.011
REC_6003,1.509,8.008,9.517
REC_6004,2.532,9.000,11.532
REC_6005,2.498,8.084,10.582
REC_6006,1.006,7.999,9.005
REC_6007,2.010,9.001,11.011
REC_6008,1.511,7.998,9.509
REC_6009,1.498,7.998,9.496
REC_6010,1.315,7.999,9.314
REC_6011,2.102,8.002,10.104
REC_6012,1.605,8.000,9.605
REC_6013,1.014,7.998,9.012
REC_6014,1.617,8.006,9.623
REC_6015,1.589,7.929,9.518
REC_6016,2.009,13.159,15.168
REC_6017,2.522,11.991,14.513
REC_6018,2.012,10.106,12.118
REC_6019,2.004,11.411,13.415
REC_6020,2.071,8.003,10.074
REC_6021,2.180,10.393,12.573
REC_6022,1.530,10.007,11.537
REC_6023,2.518,9.000,11.518
REC_6024,2.016,10.021,12.037
REC_6025,1.518,10.000,11.518
REC_6026,2.517,9.005,11.522
REC_6027,0.516,8.514,9.030
REC_6028,1.056,9.004,10.060
REC_6029,2.110,9.000,11.110
REC_6030,1.403,8.010,9.413
REC_6031,1.511,8.005,9.516
REC_6032,2.015,10.287,12.302
REC_6033,1.510,7.998,9.508
REC_6034,2.089,8.000,10.089
REC_6035,2.030,8.035,10.065
REC_6036,1.510,8.000,9.510
REC_6037,1.005,9.006,10.011
REC_6038,1.005,9.000,10.005
REC_6039,2.011,8.008,10.019
REC_6040,1.509,7.000,8.509
REC_6041,2.026,8.029,10.055
REC_6042,1.005,10.594,11.599
REC_6043,1.350,7.998,9.348
REC_6044,1.004,8.530,9.534
REC_6045,2.060,6.954,9.014
REC_6046,2.377,8.245,10.622
REC_6047,1.184,8.042,9.226
REC_6048,1.990,8.800,10.790
REC_6049,1.004,8.127,9.131
REC_6050,2.556,7.999,10.555
REC_6051,2.030,8.595,10.625
REC_6052,1.459,8.080,9.539
REC_6053,1.552,7.997,9.549
REC_6054,2.039,8.075,10.114
REC_6055,2.243,7.677,9.920
REC_6056,2.403,8.996,11.399
REC_6057,1.006,8.007,9.013
REC_6058,2.006,12.000,14.006
REC_6059,2.350,8.977,11.327
REC_6060,2.226,8.083,10.309
REC_6061,2.021,8.998,11.019
REC_6062,2.104,8.999,11.103
REC_6063,2.600,8.079,10.679
REC_6064,1.053,8.054,9.107
REC_6065,2.013,10.008,12.021
REC_6066,3.016,6.992,10.008
REC_6067,3.040,9.095,12.135
REC_6068,2.010,7.995,10.005
REC_6069,2.012,7.998,10.010
REC_6070,3.097,8.909,12.006
REC_6071,2.524,9.010,11.534
REC_6072,2.114,7.000,9.114
REC_6073,4.084,9.023,13.107
REC_6074,2.009,8.071,10.080
REC_6075,2.014,8.999,11.013
REC_6076,2.048,9.096,11.144
REC_6077,3.067,8.997,12.064
REC_6078,2.021,7.225,9.246
REC_6079,3.011,7.996,11.007
REC_6080,2.067,8.021,10.088
REC_6081,1.448,8.184,9.632
REC_6082,1.582,9.015,10.597
REC_6083,2.494,8.005,10.499
REC_6084,1.610,7.999,9.609
REC_6085,1.016,8.994,10.010
REC_6086,1.510,9.084,10.594
REC_6087,1.094,8.158,9.252
REC_6088,2.011,8.153,10.164
REC_6089,2.520,7.995,10.515
REC_6090,2.018,8.167,10.185
REC_6091,1.005,8.083,9.088
REC_6092,1.509,7.999,9.508
REC_6093,2.319,8.328,10.647
REC_6094,2.813,8.187,11.000
REC_6095,1.133,8.492,9.625
REC_6096,1.120,9.061,10.181
REC_6097,2.009,9.007,11.016
REC_6098,3.013,8.994,12.007
REC_6099,2.597,6.999,9.596
REC_6100,2.022,8.441,10.463
REC_6101,1.511,8.079,9.590
REC_6102,2.644,8.947,11.591
REC_6103,3.013,7.202,10.215
REC_6104,1.051,9.331,10.382
REC_6105,2.017,7.998,10.015
REC_6106,3.110,10.080,13.190
REC_6107,2.006,8.229,10.235
REC_6108,1.004,9.003,10.007
REC_6109,2.613,7.009,9.622
REC_6110,1.512,8.688,10.200
REC_6111,1.127,8.062,9.189
REC_6112,1.519,8.486,10.005
REC_6113,3.009,10.626,13.635
REC_6114,2.351,7.480,9.831
REC_6115,2.006,8.419,10.425
REC_6116,2.042,7.998,10.040
REC_6117,1.514,8.087,9.601
REC_6118,3.609,10.076,13.685
REC_6119,1.961,8.024,9.985
REC_6120,2.734,9.004,11.738
REC_6121,1.516,8.008,9.524
REC_6122,1.657,7.945,9.602
REC_6123,3.025,8.108,11.133
REC_6124,2.016,8.552,10.568
REC_6125,2.702,6.999,9.701
REC_6126,2.275,8.953,11.228
REC_6127,2.160,7.996,10.156
REC_6128,2.226,8.078,10.304
REC_6129,1.006,7.998,9.004
REC_6130,1.153,8.000,9.153
REC_6131,2.509,7.592,10.101
REC_6132,1.006,8.090,9.096
REC_6133,1.009,8.515,9.524
REC_6134,3.010,9.004,12.014
REC_6135,2.043,8.317,10.360
REC_6136,1.004,8.009,9.013
REC_6137,2.550,10.207,12.757
REC_6138,2.065,7.945,10.010
REC_6139,2.393,8.007,10.400
REC_6140,1.511,7.999,9.510
REC_6141,2.013,7.994,10.007
REC_6142,2.064,7.955,10.019
REC_6143,3.009,8.996,12.005
REC_6144,2.708,6.971,9.679
REC_6145,2.008,8.083,10.091
REC_6146,2.021,8.100,10.121
REC_6147,2.038,7.996,10.034
REC_6148,2.054,8.996,11.050
REC_6149,1.696,8.082,9.778
REC_6150,2.017,8.996,11.013
REC_6151,1.236,8.076,9.312
REC_6152,2.084,8.006,10.090
REC_6153,1.171,9.137,10.308
REC_6154,2.009,7.995,10.004
REC_6155,1.162,8.003,9.165
REC_6156,2.008,7.999,10.007
REC_6157,3.037,8.995,12.032
REC_6158,2.995,11.000,13.995
REC_6159,2.096,10.099,12.195
REC_6160,1.062,9.023,10.085
REC_6161,1.237,8.348,9.585
REC_6162,3.025,8.989,12.014
REC_6163,3.062,9.037,12.099
REC_6164,1.623,9.374,10.997
REC_6165,2.009,7.999,10.008
REC_6166,2.117,7.888,10.005
REC_6167,1.072,8.941,10.013
REC_6168,2.012,8.996,11.008
REC_6169,2.013,8.082,10.095
REC_6170,2.008,8.050,10.058
REC_6171,1.399,9.997,11.396
REC_6172,2.314,7.006,9.320
REC_6173,3.314,8.672,11.986
REC_6174,1.614,8.089,9.703
REC_6175,1.515,7.997,9.512
REC_6176,1.551,7.961,9.512
REC_6177,2.533,7.993,10.526
REC_6178,1.640,8.058,9.698
REC_6179,1.487,8.234,9.721
REC_6180,2.397,7.682,10.079
REC_6181,2.053,6.981,9.034
REC_6182,1.010,8.998,10.008
REC_6183,2.509,9.262,11.771
REC_6184,1.468,8.620,10.088
REC_6185,0.950,8.019,8.969
REC_6186,0.926,9.451,10.377
REC_6187,2.877,6.988,9.865
REC_6188,1.215,8.103,9.318
REC_6189,1.006,8.135,9.141
REC_6190,1.019,6.995,8.014
REC_6191,2.004,9.011,11.015
REC_6192,1.153,9.020,10.173
REC_6193,2.098,7.999,10.097
REC_6194,2.303,7.839,10.142
REC_6195,2.007,8.078,10.085
REC_6196,1.267,8.052,9.319
REC_6197,1.339,9.003,10.342
REC_6198,2.726,7.839,10.565
REC_6199,1.120,10.069,11.189
REC_6200,2.009,7.008,9.017
REC_6201,2.007,7.998,10.005
REC_6202,2.098,7.913,10.011
REC_6203,2.011,7.998,10.009
REC_6204,2.098,8.113,10.211
REC_6205,2.337,7.079,9.416
REC_6206,2.093,7.513,9.606
REC_6207,2.005,7.042,9.047
REC_6208,1.062,8.038,9.100
REC_6209,3.146,8.053,11.199
REC_6210,1.005,7.502,8.507
REC_6211,2.017,9.166,11.183
REC_6212,3.779,9.033,12.812
REC_6213,2.179,7.985,10.164
REC_6214,1.004,7.534,8.538
REC_6215,2.018,8.990,11.008
REC_6216,2.517,8.715,11.232
REC_6217,1.004,8.007,9.011
REC_6218,2.360,9.467,11.827
REC_6219,2.268,8.998,11.266
REC_6220,1.471,8.107,9.578
REC_6221,1.514,7.999,9.513
REC_6222,2.240,6.997,9.237
REC_6223,2.848,8.475,11.323
REC_6224,2.873,7.934,10.807
REC_6225,1.077,8.005,9.082
REC_6226,1.005,8.000,9.005
REC_6227,2.525,8.154,10.679
REC_6228,3.117,9.038,12.155
REC_6229,2.015,6.995,9.010
REC_6230,2.011,9.076,11.087
REC_6231,2.193,8.158,10.351
REC_6232,3.009,8.789,11.798
REC_6233,1.659,9.309,10.968
REC_6234,2.029,7.467,9.496
REC_6235,1.062,7.941,9.003
REC_6236,1.061,8.087,9.148
REC_6237,1.378,7.364,8.742
REC_6238,1.605,9.170,10.775
REC_6239,2.013,11.042,13.055
REC_6240,1.651,9.046,10.697
REC_6241,2.023,8.519,10.542
REC_6242,2.058,8.238,10.296
REC_6243,2.016,8.082,10.098
REC_6244,2.552,8.073,10.625
REC_6245,1.007,8.462,9.469
REC_6246,2.019,8.935,10.954
REC_6247,4.142,6.995,11.137
REC_6248,1.612,7.958,9.570
REC_6249,1.268,7.999,9.267
REC_6250,1.495,9.022,10.517
REC_6251,2.012,6.998,9.010
REC_6252,1.005,9.501,10.506
REC_6253,1.051,9.101,10.152
REC_6254,0.000,9.659,9.659
REC_6255,0.000,9.344,9.344
REC_6256,2.551,0.723,3.274
REC_6257,0.000,11.414,11.414
REC_6258,0.000,3.516,3.516
REC_6259,0.000,8.343,8.343
REC_6260,1.901,0.000,1.901
REC_6261,0.000,6.503,6.503
REC_6262,1.649,5.589,7.238
REC_6263,0.000,7.134,7.134
REC_6264,0.000,0.000,0.000
REC_6265,0.000,8.269,8.269
REC_6266,1.901,0.000,1.901
REC_6267,0.000,8.659,8.659
REC_6268,0.000,9.208,9.208
REC_6269,0.000,7.468,7.468
REC_6270,0.000,7.295,7.295
REC_6271,0.000,5.065,5.065
REC_6272,1.010,0.000,1.010
REC_6273,2.006,7.558,9.564
REC_6274,0.000,8.822,8.822
REC_6275,0.000,6.677,6.677
REC_6276,0.000,9.845,9.845
REC_6277,2.043,8.048,10.091
REC_6278,0.000,9.369,9.369
REC_6279,0.000,9.895,9.895
REC_6280,0.000,9.670,9.670
REC_6281,0.000,9.032,9.032
REC_6282,0.000,5.507,5.507
REC_6283,2.060,6.999,9.059
REC_6284,0.000,3.225,3.225
REC_6285,0.000,7.637,7.637
REC_6286,0.000,10.193,10.193
REC_6287,0.000,5.807,5.807
REC_6288,2.645,3.699,6.344
REC_6289,0.000,8.907,8.907
REC_6290,0.000,8.184,8.184
REC_6291,0.000,6.567,6.567
REC_6292,0.000,11.322,11.322
REC_6293,1.601,8.012,9.613
REC_6294,1.273,7.007,8.280
REC_6295,1.515,7.998,9.513
REC_6296,2.008,6.997,9.005
REC_6297,2.008,8.000,10.008
REC_6298,2.006,8.008,10.014
REC_6299,2.015,8.001,10.016
REC_6300,3.167,7.994,11.161
REC_6301,1.010,8.081,9.091
REC_6302,2.687,8.252,10.939
REC_6303,2.038,7.938,9.976
REC_6304,1.446,7.076,8.522
REC_6305,2.151,8.001,10.152
REC_6306,2.171,8.869,11.040
REC_6307,2.320,8.089,10.409
REC_6308,2.008,9.001,11.009
REC_6309,1.004,8.078,9.082
